at,userName,score,content
2019-02-18 13:21:23,Pengguna Google,1,"saya coba order td siang jam 2 an, gak lama abang gojeg bilang mau kirim mohon di tunggu Alhamdulillah sampe skrg gak dateng"" tuh kopi.. mungkin udah di sedot abang gojegnya yg aus skrg udah jam setengah 9 mlm"
2019-02-18 12:41:07,Pengguna Google,5,mantaps gan
2019-02-18 12:25:57,Pengguna Google,5,gimana yaa kalau mau payment pakai ovo soalnya ak mau order ga bisa huft temenku bisa otomatis ada pilihan paymen dg ovo
2019-02-18 11:12:18,Pengguna Google,5,mantap gratisan nya
2019-02-18 10:28:57,Pengguna Google,3,sedang
2019-02-18 09:51:01,Pengguna Google,3,"masa mau ngambil yang gratisan udah mesen udah dapet driver,pas sms drivernya dia ngomong tutup dong fore coffee ny,jelas2 masih buka:( kecewa akutu"
2019-02-18 08:58:55,Pengguna Google,5,okee
2019-02-18 08:29:37,Pengguna Google,5,ok
2019-02-18 08:03:25,Pengguna Google,1,gimana cara nya dapat gratis nya
2019-02-18 07:54:18,Pengguna Google,5,cepat
2019-02-18 07:40:54,Pengguna Google,5,"suka😍...kopinya enak ko, ga nyampe sejam udh sampe, thanks gratisanya forecoffe"
2019-02-18 05:45:02,Pengguna Google,5,terimakasih fore coffee mantab kopinya nikmat banget
2019-02-18 04:02:28,Pengguna Google,5,goodlah...
2019-02-18 03:54:06,Pengguna Google,2,kopi nya sih langsung di anter tp gk di pakein gula dan karena ini gratisan abang gojek nya rada nyolot sih.
2019-02-17 15:34:46,Pengguna Google,1,tdk ada Kelanjutan Dr keluhan saya Via DM IG. ktnya mw menindak lanjuti tp Gak ada Info selanjutnya 👎
2019-02-17 12:34:38,Pengguna Google,5,bagus
2019-02-17 09:46:53,Pengguna Google,5,ok
2019-02-17 08:26:30,Pengguna Google,3,"tnks promo free nya and rasa nye jga mntul , tp kecewa sama ojol nya mentang mentang kita free kaga sopan omongannya + marah mrah pula , pdhal kita udh ksh alamat selengkapnya + patokannya jga ojol kaga tau alamat dan gamau nanya emosi ke cust fore coffe .. bahayaaaa ni kalo begini grgr ojol jadi kapok mesen fore coffe lagi ..."
2019-02-17 08:16:15,Pengguna Google,1,"beli kopi gratis, dapat cemilan, di dalam isi cemilannya ada sepotong kertas, itu kenapa kertasnya di masukin ke dalam isi makanannya? kan kalau orang ga tau, bisa kemakan kertasnya, apalagi kalau makannya langsung di caplok ke dalam mulut, soalnya kalau di gigit, baru keliatan ada kertasnya, sangat membahayakan. kalau niat mau kasih cemilannya, tolong jangan masukin kertas di dalam isi cemilannya. kan kertasnya bisa taruh di luar cemilannya."
2019-02-17 06:42:25,Pengguna Google,5,keren memudahkan orang untuk ngopi
2019-02-16 23:44:23,Pengguna Google,5,Enak dpt vocher
2019-02-16 21:32:39,Pengguna Google,5,maaannnnttttttaaaaappppp..!!!!
2019-02-16 21:16:26,Pengguna Google,5,sebenarnya medan masuk atau gaknya? kalau iya aku download kalau gak ya aku uninstall
2019-02-16 15:49:37,Pengguna Google,5,mantap dan nikmat cofee ny..udah free cpt pula smpe nya asal sabar..buat yg blm diantar sabar..kalo ga sampe berarti bukan rezeki nya..dh gtu aja..lagian free..pake ngeluh lg..blm rejekinya berarti..
2019-02-16 15:09:13,Pengguna Google,5,luar biasa kopinya mantab !!!
2019-02-16 13:38:32,Pengguna Google,5,mantull
2019-02-16 09:38:04,Pengguna Google,5,"terima kasih Fore, kopi latte nya enak."
2019-02-16 09:06:42,Pengguna Google,5,"Mantap kopinya, semangat terus demi memajukan usaha dan perkuat ekonomi Indonesia"
2019-02-16 07:57:41,Pengguna Google,1,"Kemarin order jam 12.40-an, dah nunggu eh malah di cancel akhirnya order ulang. Orderan ulang pun gak sampe ke tangan juga krn gojek nya ngantri, waiter/waitress nya pun hanya terbatas. sebenarnya niat ngasih gratis gak sieh?? klo pun mau pasang promo yah disiapkan segalanya dong, dari kopinya smp kepada waiter/waitress. jangan pasang promo tp gak ada persiapannya.. 😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠"
2019-02-16 07:30:48,Pengguna Google,1,"3 kali pesen masa 3x ke cancel sendiri, udah nungguin daritadi tiba"" ke cancel sendiri, kecewa banget, sudah menghubungi cs ataupun email, bahkan dm gak dibales juga"
2019-02-16 07:17:48,Pengguna Google,5,"thanx fore coffee free coffee nya beneran , rasa coffee nya mantul yg keren lagi setiap share aplikasi nya kita dapet gratisan lagi thanx Uu"
2019-02-16 07:17:31,Pengguna Google,1,saya kecewa orderan udah sampai tpi gak sampai ke saya malah di bawa kabur ojolnya diminum orang nya x..haus👹
2019-02-16 06:23:58,Pengguna Google,5,bagus
2019-02-16 06:16:35,Pengguna Google,1,"saya tadi pesan fore coffe jam 8 pagi.. sampai sekarang jam 12.42 coffe nya belum sampai. saya telpon gojeknya malah jam 6 baru bisa anter, saya ngga ngerti deh padahal saya lihat di aplikasi nya jam 8.20 udh on the way. ojolnya yg bermasalah, apa fore coffenya ??😪"
2019-02-16 05:19:59,Pengguna Google,1,"saya udah nungguin berjam jam, eh di cancel. paraah banget"
2019-02-16 04:34:43,Pengguna Google,5,kopinya enak banget.. bikin ketagihan
2019-02-15 13:40:11,Pengguna Google,5,ennaaaaaaaaaaaak bang
2019-02-15 11:07:01,Pengguna Google,1,baru mau cobainn dibawa kabur ama ojol nya.
2019-02-15 11:06:53,Pengguna Google,5,"pelayanan PRO, Rasa OK"
2019-02-15 10:41:00,Pengguna Google,5,semoga berkah
2019-02-15 10:30:19,Pengguna Google,5,rasa kopinya mantap
2019-02-15 09:55:19,Pengguna Google,5,"Kopinya mantul... recomended, free kopinya juga gak boongan"
2019-02-15 09:50:24,Pengguna Google,5,good
2019-02-15 08:55:51,Pengguna Google,5,"mantul, berkah dan sukses selalu fore,cheers!"
2019-02-15 08:38:51,Pengguna Google,5,nice
2019-02-15 08:35:33,Pengguna Google,5,good
2019-02-15 08:17:23,Pengguna Google,5,Okey
2019-02-15 06:56:23,Pengguna Google,5,dapatkan coffe gratis kualitas premium dri fore coffe😍dgn masukan kode 88ffcb
2019-02-15 06:03:19,Pengguna Google,5,Lumayan Gratis Awoekoekwoekoowkeoak
2019-02-15 04:05:20,Pengguna Google,5,mantap rasanyaa
2019-02-15 03:18:35,Pengguna Google,5,ok
2019-02-15 01:05:32,Pengguna Google,5,enak kopinya pelayanan bagus cepet sampai 😍
2019-02-14 15:18:25,Pengguna Google,1,"yah terus aja cancel orderan , sampe besok dan besoknya lagi gitu teruss 💩💩💩"
2019-02-14 12:03:06,Pengguna Google,5,saya dapat banyak voucher referal tidak bisa digunakan.mohon batuan nya admin tks
2019-02-14 11:24:47,Pengguna Google,1,"sy ud download, cuma ga bisa regis kode refereal brp ya???"
2019-02-14 07:47:47,Pengguna Google,5,enak coffee nya
2019-02-14 05:12:03,Pengguna Google,2,mohon maaf kenapa saya order pesanan gak sampe trs saya cek stts cancelled?trs gak ada konfirmasinya lagi?tolong dong penjelasannya
2019-02-14 03:05:58,Pengguna Google,5,oke
2019-02-14 02:51:50,Pengguna Google,5,good
2019-02-14 02:37:22,Pengguna Google,5,Bagus
2019-02-13 14:04:09,Pengguna Google,5,enak kopinya
2019-02-13 12:13:53,Pengguna Google,5,"Responsif, packingnya bagus, kopinya joss"
2019-02-13 12:11:03,Pengguna Google,5,"makasih, gratisan terus yaaa 😆"
2019-02-13 12:08:57,Pengguna Google,1,"sudah menunggu tiba-tiba di cancel pembohongan publik, aplikasi penipu"
2019-02-13 10:52:12,Pengguna Google,5,Good
2019-02-13 08:50:28,Pengguna Google,3,pesen hot latte via app yg dikirim ice latte..lupa dikasih gula lagi..tlg lain kali lbh teliti dengan pesanan
2019-02-13 08:19:09,Pengguna Google,4,"hanya saja rasanya kurang manis, tp promo gratisnya beneran lohh. mantap sukses selalu. next mau coba rasa lain"
2019-02-13 06:29:57,Pengguna Google,1,"oderan saya tidak sampai, padahal statusnya oderan sudah selesai.untung gratis kakak, amazingggg"
2019-02-13 05:19:06,Pengguna Google,5,internet yg di fore cipete sering mati jadi kita mo order sering tutup tlng di benahin manajemen nya kok bisa internetnya gak ada
2019-02-13 03:42:32,Pengguna Google,5,coffe nya enak lhooo...
2019-02-13 03:41:37,Pengguna Google,5,mantap kopi gratis nya beneran dateng
2019-02-13 01:19:43,Pengguna Google,3,developer please fix this problem my acount can't ordering a free coffe that i get from used referral code please fix this i have ovo balance but i can't ordering a coffe please reply rhis
2019-02-12 15:08:21,Pengguna Google,5,kopi enk
2019-02-12 11:58:20,Pengguna Google,5,Kopi ter enak didunia
2019-02-12 09:29:23,Pengguna Google,3,saya udah pesen coffe tapi blm di anterin
2019-02-12 09:15:29,Pengguna Google,5,mantuls sukses sll
2019-02-12 08:40:41,Pengguna Google,3,"saya udah share link aplikasi, tapi saya ngk dpet 1 free... 😏😏"
2019-02-12 08:10:55,Pengguna Google,5,okokokookoko
2019-02-12 06:11:32,Pengguna Google,5,"sy sdh dpt free coffee, pandan latte. rasa kopi nya kuat, wangi pandan terasa di lidah. pelayanan ramah dan cepat. lokasi cililitan jakarta timur. terimakasih fore coffee."
2019-02-12 05:54:31,Pengguna Google,5,ist God
2019-02-12 05:01:03,Pengguna Google,5,sip ok
2019-02-12 03:14:44,Pengguna Google,5,hihi
2019-02-11 19:27:43,Pengguna Google,1,Pelet untuk wanita 👩‍💼
2019-02-11 16:19:08,Pengguna Google,5,good coffee
2019-02-11 14:27:50,Pengguna Google,5,"Thank you fore coffee bener"" sangat menikmati menu kopinya😊😊"
2019-02-11 13:17:58,Pengguna Google,5,"bagi yang kesulitan memasukan alamat,masukan aja alamat tujuan ntar abng2nya otomatis ke storenya"
2019-02-11 12:10:05,Pengguna Google,5,thanks for free coffee
2019-02-11 09:54:34,Pengguna Google,1,pembohongan najis sialan
2019-02-11 09:34:10,Pengguna Google,5,"free coffe n free ongkir gojeknya sudah diterima, hanya saja rasa ice coffe pandan lattenya tidak terasa pandan sama sekali, coba direview kembali... next mau coba rasa lainnya, tq fore coffee"
2019-02-11 09:05:29,Pengguna Google,5,"banyak yg ngomel"" gegara gagal nyobain gratisan wkwkwkwk"
2019-02-11 08:52:46,Pengguna Google,5,"klo bisa jgn d kurang""in😁😁"
2019-02-11 08:19:22,Pengguna Google,5,goof
2019-02-11 03:55:22,Pengguna Google,5,mantaf
2019-02-11 01:28:25,Pengguna Google,1,saya udah ada 10x d cancel referal kodenya. emm.. kalau gak mw kasi yg gratis mending gak usah buat promo gratisnya min. ngecewain
2019-02-10 11:45:36,Pengguna Google,5,"Promo kopi gratisnya enak kok, ga pahit. dan nyampe ditujuan dgn selamat. aaaa so thanks and big love ❤"
2019-02-10 10:04:19,Pengguna Google,5,mantap fore coffee semoga tambah sukses
2019-02-10 10:00:43,Pengguna Google,5,gratiiis... trus ramah bartendernya.. kopinya enak
2019-02-10 09:12:30,Pengguna Google,1,apaaan dari kmre nan pesanan gua gk dijalanin dan hari ini dicancel haha pembodohan ini mah
2019-02-10 08:48:26,Pengguna Google,5,saya baru saja mendownload aplikasi fore coffe memang terbukti free coffe & langsung di order sama kurir gojek 😀🙏
2019-02-10 06:15:36,Pengguna Google,5,gratisannya banyakin hahaha
2019-02-10 04:52:14,Pengguna Google,5,tahlilan keluarga
2019-02-10 03:59:10,Pengguna Google,5,good
2019-02-09 15:44:00,Pengguna Google,1,parah banget mesen coffee udah accept tapi kopi nya ga sampe
2019-02-09 13:33:28,Pengguna Google,5,Pakai kode DABE38 utk dapat free coffee all variant ^.^
2019-02-09 10:47:53,Pengguna Google,5,good lah tp knpa hanya untuk new member saja yang free jadi cuma sekali
2019-02-09 09:23:31,Pengguna Google,4,"thanks kopi gratisnya.. pick up sendiri langsung dapet gratisnya cuma scan barcode langsung dapet sesuai pesanan, cuma rasa kopinya pait bgt,kurang cocok buat pecinta yg manis-manis."
2019-02-09 09:07:52,Pengguna Google,5,mantab
2019-02-09 08:04:25,Pengguna Google,5,thank you fore coffee
2019-02-09 08:02:54,Pengguna Google,1,"gajelas nih, masa di batasin nganternya"
2019-02-09 07:56:59,Pengguna Google,5,good
2019-02-09 07:16:48,Pengguna Google,5,wow
2019-02-09 04:41:14,Pengguna Google,5,"kopi nya mantappp bosss ,"
2019-02-09 02:16:48,Pengguna Google,5,sangat memuaskan.. TERBAIK
2019-02-08 12:04:03,Pengguna Google,5,"mantap.. cuy, hari gini siapa yg gak mau gratisan,.. enak kopinya!! terima kasih fore coffee."
2019-02-08 10:06:27,Pengguna Google,1,gak bisa log in lagi. verifikasi no hp nya datang telat mulu. masa batas waktu pengisian no verifikasinya jam 15.00 tapi sms masuk jam 16.00 padahal udah di request dr jam 13.00. kacau lah. bintang 1 dah ampe bugs nya kelar
2019-02-08 09:24:49,Pengguna Google,5,keren
2019-02-08 09:24:38,Pengguna Google,1,click w
2019-02-08 07:29:04,Pengguna Google,5,Recomended untuk pecinta coffee. jika mau coba fore coffee gratis silahkan download masukan kode referal 681014. mantaapp @forecoffe plazaindonesia
2019-02-08 06:47:09,Pengguna Google,1,"ini gmn yah sayaa sudah pesen coffe gratisnyaa tp gak smpe kesanaa, padahal sudah tertulisnyaa pesanan selesai tpi gada satupun coffe yang smpe kepada saya, saya merasa dibohongin"
2019-02-08 05:01:10,Pengguna Google,3,thankyouuu free coffeenya!!!!
2019-02-08 01:50:22,Pengguna Google,1,ga sesuai sama gambar nya. memgecewakan
2019-02-07 14:04:35,Pengguna Google,1,aplikasi payah .saya sudah instal tapi gag bisa di register. payah.suck
2019-02-07 11:18:17,Pengguna Google,5,Hallo bos for coffe butuh support biji kopi dr kita. nanti kita bawakan samplenya...
2019-02-07 08:38:36,Pengguna Google,1,"Pertama kali coba, status pesanan TERKIRIM. Tapi gak sampe ke saya! Bad service 👎"
2019-02-07 08:34:43,Pengguna Google,1,minus bintang 1 per jam.. sudah 4 jam dan tak kunjung datang.. haha... promo palsu..
2019-02-07 04:30:40,Pengguna Google,1,tolong yg ngorder tau diri dikit jangan nyusahin driver yg utama anak sekolah klo msh sekolah gak usah ngorder
2019-02-06 20:12:30,Pengguna Google,5,mantabbb
2019-02-06 10:55:38,Pengguna Google,5,mantap lah beneran gratis kok gua udah 2 kali mesen dan prosesnya gak sampe sejam
2019-02-06 10:34:31,Pengguna Google,5,Beneran kopi nya dateng loh. Coba order aja tapi yang sabar ya 😊 terus bonus nya dapet fortune cookies. thanks fore coffee
2019-02-06 10:07:39,Pengguna Google,1,coffenya pahit banget kak.. apa gara2 gratisan ya. banyak temen yg kecewa hehe. harusnya dienakin biar pd order lagi besok2nya. maaf y sy uninstal
2019-02-06 07:25:10,Pengguna Google,4,"respon komplen cepat, semoga kedapannya lebih baik lagi,"
2019-02-06 07:15:37,Pengguna Google,3,apakah promo gratis nya masih tersedia sampai skrg? mohon di respond:) terimakasih / 3 bintang dulu nanti kalo di jawab baru 5 bintang hehe
2019-02-06 02:08:13,Pengguna Google,1,"kecewa gue aplikasi tolol free apa nya? cuma bohongin doang gue udah 3x order tapi gak ada satupun kopi yang gue terima malah di cancel orderan gue.. member awal free coffee tapi hasil nya mana gue order pesanan malah di cancel TOLOL, GOBLOK, IDIOT"
2019-02-05 23:11:34,Pengguna Google,5,👍👍👍
2019-02-05 16:32:40,Pengguna Google,5,ok
2019-02-05 16:03:59,Pengguna Google,1,"parah mentang"" gratis dilama_lamain pengantaranya sama driver gojeknya. gue mesen panas sampai jd dingin"
2019-02-05 11:55:53,Pengguna Google,3,fore coffee apakah cuma jualan kopi dan teh saja ?
2019-02-05 10:53:19,Pengguna Google,4,"oke. dapet gratis haahhahah.. tapi rasanya kurang enak, karna gratis kali ya. wkwk"
2019-02-05 09:44:05,Pengguna Google,5,Mantul
2019-02-05 08:53:44,Pengguna Google,4,"free coffe nya benran,,tp untuk voucher dri refferal mask gk bs di gunakan jd bingung ,tolong di jelas kan detail"
2019-02-05 07:06:28,Pengguna Google,5,mantap gratis
2019-02-05 05:31:10,Pengguna Google,4,"""MANTAP"" sukses selalu untuk fore coffe di jl. Cipete raya, dengan pelayanan yang cepat,& memuaskan .. Berbanding balik dengan fore coffe yang bertempat di cibis, dengan pelayanan yang mengecewakan .."
2019-02-05 03:44:19,Pengguna Google,5,good
2019-02-05 03:15:32,Pengguna Google,1,"ini gimana si cara pesen nya, di masukin alamat tujuan trus alamat store ny ilang, masukin alamat store, alamat tujuan ny yg ilang. gtu aja terus, jadi gmna mau pesen...?"
2019-02-04 08:51:30,Pengguna Google,1,katanya instal app dpt gratis 1 coffee..tpi pas di order malah di cencel ..klo kayk gitu jgn ada in promo kayk gitu dong... jdi mls beli akhirnya.
2019-02-04 07:40:11,Pengguna Google,2,saya pesan gk di pick up pick up aplikasinya jd gk oke karna gk ada ketegasan dr pihak aplikasinya
2019-02-04 07:10:35,Pengguna Google,5,terima kasih fore coffe semoga lebih sukses kedepanya 👍
2019-02-03 09:29:23,Pengguna Google,5,"terima kasih coffee nya mantab, sya dapat dari sini loeee secara gratis"
2019-02-03 08:46:28,Pengguna Google,5,Dapat caffee enak di tengah hari yang terik sangat nikmat ditambah lagi gratsi huuuffff #rejekianaksholeh
2019-02-03 08:33:31,Pengguna Google,1,Saya sudah pesan tetapi pesanan saya belum juga di antar
2019-02-03 07:51:46,Pengguna Google,1,"payah saya mesen gadateng"", dan galama juga temen saya seperti ini juga."
2019-02-03 06:36:05,Pengguna Google,5,trimakasih fore coffee..
2019-02-02 19:25:51,Pengguna Google,5,good
2019-02-02 12:13:58,Pengguna Google,5,"Terima kasih fore coffe, saya pesan sampai 10 tetap di antar... Mantap. Sya ksih bintang 5, smoga sukses trus fore coffe"
2019-02-02 05:04:09,Pengguna Google,1,"gua pesen coffe gojeknya ngocoll ngajakin ribut, nganterin alesannya gatau tempat punya gogle maps buat apaan otak nya kgga di pakeee, tololl"
2019-02-02 04:38:04,Pengguna Google,5,mantepppppp
2019-02-01 12:55:09,Pengguna Google,5,good.. free coffee (8693D9)
2019-02-01 11:52:50,Pengguna Google,1,"DASAR PENIPUAN, MASA W GRATISAN GK DIKIRIM!!"
2019-02-01 09:15:37,Pengguna Google,5,udah order ga dikirim2. dari jam 12. ga ngerti dah salah dimana mentang2 bsru coba gratisan
2019-02-01 08:11:26,Pengguna Google,2,"gratis si gratis, tapi ngapa rasa kopinya pait banget kaya inek? ngentot"
2019-02-01 07:50:47,Pengguna Google,1,"Kesan pertama tidak bagus&tdk menyenangkan, pesen kopi lebih dari 1 Jam gak ada kabarnya nih....."
2019-01-31 10:58:55,Pengguna Google,4,"beneran ""GRATIS"" Thanks for Fore Coffee, mantap kopinya."
2019-01-31 08:12:56,Pengguna Google,1,"Gw order 2 hari yg lalu sampe skrg tdk dikirim, malah statusnya sudah dlm perjalanan gojek. dan gw dpt notif juga dri gojek serta gw coba hub.driver gojek, katanya ngga ada orderan dari sana.. Penipuan bgt nih. gw udh email juga kata nya mau di tindaklanjuti, tp sampai detik ini gw ngga ada blsan dari Fore Coffee. Udh gitu kopinya ga enak, gw cobain kopi tmn gw rasanya aneh dan akhirnya itu kopi sm tmn gw buang trus skrg gw & tmn jd skrg jd sakit tenggorokan."
2019-01-31 06:42:27,Pengguna Google,4,masukan kode referral 400873 bisa dapet coffee gratis
2019-01-31 03:01:39,Pengguna Google,1,"Mau coba pesen yang free gak bisa, mesti jarak terdekat 5 KM dari tokonya Sama aj boong bos 😅😅😅"
2019-01-30 20:40:15,Pengguna Google,5,yg mau ngopi gratis pake referal kode dibawah deh d jamin free semuamuanya😁 ref=1021DF
2019-01-30 10:47:40,Pengguna Google,2,saya udah pesan 2 jam free coffe tidak sampe. dusta ya.
2019-01-30 09:48:37,Pengguna Google,2,maks pengiriman hanya 5km saja kah?
2019-01-30 06:13:08,Pengguna Google,5,bgua
2019-01-30 05:47:58,Pengguna Google,1,kopi gw di cancel mulu
2019-01-29 16:46:14,Pengguna Google,5,top
2019-01-29 10:55:12,Pengguna Google,1,"aplikasinya aneh, pesanan 3x cancel dan yg order yg ke 4 belum terima pesanan malah order kumplit"
2019-01-29 10:01:18,Pengguna Google,5,gratis ny beneran....gak pake lama
